Date,KO,PEP
2023-03-08,54.86020278930664,157.85145568847656
2023-03-09,54.33024597167969,156.6569366455078
2023-03-10,54.101806640625,156.8666534423828
2023-03-13,54.650047302246094,158.3986053466797
2023-03-14,54.85106658935547,158.2344512939453
2023-03-15,55.21656036376953,161.0612030029297
2023-03-16,55.52040481567383,160.95175170898438
2023-03-17,55.26259231567383,159.69342041015625
2023-03-20,55.796627044677734,161.93658447265625
2023-03-21,55.538818359375,162.31954956054688
2023-03-22,55.29021072387695,160.95175170898438
2023-03-23,55.17051696777344,160.16757202148438
2023-03-24,56.07284164428711,163.30435180664062
2023-03-27,56.48717498779297,163.66912841796875
2023-03-28,56.5516242980957,163.61441040039062
2023-03-29,56.95675277709961,164.7451171875
2023-03-30,56.94754409790039,164.89100646972656
2023-03-31,57.11327362060547,166.2314453125
2023-04-03,57.453941345214844,166.413818359375
2023-04-04,57.27901077270508,165.8210906982422
2023-04-05,57.82223892211914,167.4533233642578
2023-04-06,57.85906982421875,168.10986328125
2023-04-10,57.72096252441406,167.05209350585938
2023-04-11,57.619686126708984,166.79676818847656
2023-04-12,57.72096252441406,166.46852111816406
2023-04-13,58.144500732421875,168.12808227539062
2023-04-14,58.052425384521484,167.33477783203125
2023-04-17,58.429931640625,168.19190979003906
2023-04-18,58.52200698852539,168.53843688964844
2023-04-19,58.632484436035156,168.4381103515625
2023-04-20,58.890296936035156,168.99435424804688
2023-04-21,58.97317123413086,169.06732177734375
2023-04-24,58.8810920715332,169.1493682861328
2023-04-25,58.78900909423828,172.98829650878906
2023-04-26,58.51279067993164,171.92140197753906
2023-04-27,58.632484436035156,172.9700469970703
2023-04-28,59.06523895263672,174.06427001953125
2023-05-01,59.203346252441406,174.78463745117188
2023-05-02,58.936336517333984,175.30438232421875
2023-05-03,58.6048698425293,175.24057006835938
2023-05-04,58.6693229675293,176.33480834960938
2023-05-05,58.94554138183594,177.14634704589844
2023-05-08,58.85346603393555,176.3074493408203
2023-05-09,58.3654670715332,177.02780151367188
2023-05-10,58.466758728027344,177.14634704589844
